#Residual Forces in the system:
iteration0078	    5.1984623558
iteration0079	    1.7448102509
iteration0080	    1.4192128850
iteration0081	    0.5844832278
iteration0082	    0.4305938186
iteration0083	    0.6678275604
iteration0084	    0.3821891795
iteration0085	    0.7153060743
iteration0086	    0.2864835537
(not finalized)
