# Reference gate:  1      0.00204839      0.00000000
# Reference gate:  2      0.00204838      0.00000000
  -3.00000009461558       0.999350032199705     
  -2.98797595431777       0.999174471653941     
  -2.97595181401995       0.999684015182238     
  -2.96392787646275       0.999101636055656     
  -2.95190373616493       0.999949648634834     
  -2.93987979860773       0.999859383139266     
  -2.92785565830992       0.999730799959335     
  -2.91583172075272       0.999604841797342     
  -2.90380758045490       0.999545228384072     
  -2.89178364289770       0.999605682117134     
  -2.87975950259988       0.999780001531427     
  -2.86773556504268       0.999963537939554     
  -2.85571142474487       0.999962183503518     
  -2.84368728444705       0.999572043636375     
  -2.83166334688985       0.998712002597574     
  -2.81963920659203       0.997541363339284     
  -2.80761526903483       0.996472561658422     
  -2.79559112873702       0.996024412809575     
  -2.78356719117982       0.996544701956586     
  -2.77154305088200       0.997919600660161     
  -2.75951911332480       0.995815590556822     
  -2.74749497302698       0.995852663559334     
  -2.73547103546978       0.997014859502069     
  -2.72344689517197       0.996091386829005     
  -2.71142275487415        1.10278956444632     
  -2.69939881731695        2.87570061147873     
  -2.68737467701913        2.95162180504077     
  -2.67535073946193        2.99325086877515     
  -2.66332659916412        2.99558860778640     
  -2.65130266160692        2.98872252919629     
  -2.63927852130910        2.98963406485695     
  -2.62725458375190        2.99422577925010     
  -2.61523044345408        2.99316641817471     
  -2.60320650589688        2.99780232189427     
  -2.59118236559907        2.99511233762443     
  -2.57915822530125        2.99852294237355     
  -2.56713428774405        2.99528801276142     
  -2.55511014744623        2.99889639654704     
  -2.54308620988903        2.99053858035247     
  -2.53106206959122        2.98952394674465     
  -2.51903813203401        2.99529654486138     
  -2.50701399173620        2.99825998386624     
  -2.49499005417900        2.99901689463247     
  -2.48296591388118        2.99795756049215     
  -2.47094197632398        2.99843763065991     
  -2.45891783602617        2.99802404596140     
  -2.44689369572835        2.99894846973291     
  -2.43486975817115        2.99901018151139     
  -2.42284561787333        2.99539311089315     
  -2.41082168031613        2.89873665214088     
  -2.39879754001832        2.99176541937166     
  -2.38677360246111        2.99624714574528     
  -2.37474946216330        2.99410389787423     
  -2.36272552460610        2.98585882419698     
  -2.35070138430828        2.97654743589378     
  -2.33867744675108        2.95346861850791     
  -2.32665330645327        2.97334176893011     
  -2.31462916615545        2.95814556480963     
  -2.30260522859825        2.91206437297204     
  -2.29058108830043        2.85974953340053     
  -2.27855715074323        2.89414606251801     
  -2.26653301044542        2.96072498445382     
  -2.25450907288821        2.76508571603638     
  -2.24248493259040        2.82208406149238     
  -2.23046099503320        2.92310732915789     
  -2.21843685473538        2.99748105283049     
  -2.20641291717818        2.96481716083731     
  -2.19438877688036        2.87604193466038     
  -2.18236463658255        2.79672833968279     
  -2.17034069902535        2.74394729129858     
  -2.15831655872753        2.71504082458419     
  -2.14629262117033        2.72669846009791     
  -2.13426848087252        2.77323784351779     
  -2.12224454331531        2.94144643031524     
  -2.11022040301750        2.99831021650266     
  -2.09819646546030        2.99338750799625     
  -2.08617232516248        2.95056636825409     
  -2.07414838760528        2.90063568984080     
  -2.06212424730746        2.99600411730672     
  -2.05010010700965        2.99826276255142     
  -2.03807616945245        2.99963752168834     
