### Hessian from phonopy-FHI-aims 
# 
# initial cell: 
#   lattice_vector 1      0.000000    2.849500    2.849500 
#   lattice_vector 2      2.849500    0.000000    2.849500 
#   lattice_vector 3      2.849500    2.849500    0.000000 
#   atom    1      0.000000    0.000000    0.000000   Na 
#   atom    2      2.849500    2.849500    2.849500   Cl 
# 
# supercell: 
#   lattice_vector 1      0.000000    5.699000    5.699000 
#   lattice_vector 2      5.699000    0.000000    5.699000 
#   lattice_vector 3      5.699000    5.699000    0.000000 
#   atom    1      0.000000    0.000000    0.000000   Na 
#   atom    2      0.000000    2.849500    2.849500   Na 
#   atom    3      2.849500    0.000000    2.849500   Na 
#   atom    4      2.849500    2.849500    5.699000   Na 
#   atom    5      2.849500    2.849500    0.000000   Na 
#   atom    6      2.849500    5.699000    2.849500   Na 
#   atom    7      5.699000    2.849500    2.849500   Na 
#   atom    8      5.699000    5.699000    5.699000   Na 
#   atom    9      2.849500    2.849500    2.849500   Cl 
#   atom   10      2.849500    5.699000    5.699000   Cl 
#   atom   11      5.699000    2.849500    5.699000   Cl 
#   atom   12      5.699000    5.699000    8.548500   Cl 
#   atom   13      5.699000    5.699000    2.849500   Cl 
#   atom   14      5.699000    8.548500    5.699000   Cl 
#   atom   15      8.548500    5.699000    5.699000   Cl 
#   atom   16      8.548500    8.548500    8.548500   Cl 
# 
# force constant matrix elements in eV/(Angstrom)^2 
  1.8436924852e+00  -4.1538495733e-17   1.6607899570e-16     3.9543220249e-02  -8.4936228786e-19   0.0000000000e+00    -9.9363106414e-02   1.3885411104e-17  -4.0265618121e-01    -9.9363106414e-02   4.0265618121e-01  -1.3885411104e-17    -9.9363106414e-02  -4.0265618121e-01  -1.3885411104e-17    -9.9363106414e-02  -1.0450692503e-17   4.0265618121e-01     3.9543220249e-02   8.4936228786e-19   0.0000000000e+00    -3.0718422569e-01   8.5736674921e-18  -2.7670471965e-17     2.6246096043e-02  -1.2729317010e-18   5.9034490654e-18    -4.6347994205e-01  -1.2330364492e-17   8.4703294725e-22    -8.5395174043e-02   2.2361669808e-18   2.4691010412e-19    -8.5395174043e-02   3.1333866301e-18  -1.8543327999e-17    -8.5395174043e-02   3.1333866301e-18  -1.8543327999e-17    -8.5395174043e-02   2.2361669808e-18   2.4691010412e-19    -4.6347994205e-01  -1.2330364492e-17   8.4703294725e-22     2.6246096043e-02  -1.2729317010e-18   5.9034490654e-18   	 # displaced atom 1, coord 1 
 -1.0028870095e-18   1.8436924852e+00   6.4421937836e-17    -1.0450692503e-17  -9.9363106414e-02  -4.0265618121e-01     0.0000000000e+00   3.9543220249e-02  -8.4936228786e-19     4.0265618121e-01  -9.9363106414e-02  -1.0450692503e-17    -4.0265618121e-01  -9.9363106414e-02   1.0450692503e-17    -8.4936228786e-19   3.9543220249e-02   0.0000000000e+00     1.0450692503e-17  -9.9363106414e-02   4.0265618121e-01     7.3861273001e-19  -3.0718422569e-01  -2.6800122451e-18     8.0203432193e-20   2.6246096043e-02   9.6281176323e-19     2.2361669808e-18  -8.5395174043e-02  -2.4691010412e-19    -1.2330364492e-17  -4.6347994205e-01  -8.4703294725e-22    -2.4691010412e-19  -8.5395174043e-02  -2.2361669808e-18    -2.4691010412e-19  -8.5395174043e-02  -2.2361669808e-18    -1.2330364492e-17  -4.6347994205e-01  -8.4703294725e-22     2.2361669808e-18  -8.5395174043e-02  -2.4691010412e-19     8.0203432193e-20   2.6246096043e-02   9.6281176323e-19   	 # displaced atom 1, coord 2 
  2.0328790734e-20   3.1333442785e-17   1.8436924852e+00     1.3885411104e-17  -4.0265618121e-01  -9.9363106414e-02    -4.0265618121e-01  -1.0450692503e-17  -9.9363106414e-02     0.0000000000e+00  -8.4936228786e-19   3.9543220249e-02     0.0000000000e+00   8.4936228786e-19   3.9543220249e-02     4.0265618121e-01  -1.3885411104e-17  -9.9363106414e-02     1.3885411104e-17   4.0265618121e-01  -9.9363106414e-02     3.3881317890e-21  -4.8484165901e-18  -3.0718422569e-01     5.2939559203e-23  -9.9032445215e-18   2.6246096043e-02     1.8543327999e-17   3.1333866301e-18  -8.5395174043e-02    -3.1333866301e-18  -1.8543327999e-17  -8.5395174043e-02    -8.4703294725e-22   1.2330364492e-17  -4.6347994205e-01    -8.4703294725e-22   1.2330364492e-17  -4.6347994205e-01    -3.1333866301e-18  -1.8543327999e-17  -8.5395174043e-02     1.8543327999e-17   3.1333866301e-18  -8.5395174043e-02     5.2939559203e-23  -9.9032445215e-18   2.6246096043e-02   	 # displaced atom 1, coord 3 
  4.0066182461e-02  -1.5485879858e-18   3.7304919184e-18    -4.6984173605e-01   1.0996181721e-17   3.3881317890e-21    -8.9647791805e-02   8.0967085335e-18   3.6447827720e-18    -8.9647791805e-02  -2.6224140047e-18  -8.5452918884e-18    -8.9647791805e-02   2.6224140047e-18  -8.5452918884e-18    -8.9647791805e-02   1.6762782026e-18  -7.2082503811e-19    -4.6984173605e-01  -1.0996181721e-17   3.3881317890e-21     4.0066182461e-02  -1.7595521292e-18   3.7243509295e-18     2.2377026547e+00  -4.3815320296e-17   4.9551196329e-16     5.8117834175e-02  -1.0791813847e-16  -6.3527471044e-22    -2.7183148426e-01   7.2726248851e-18  -3.7066364514e-01    -2.7183148426e-01   3.7066364514e-01  -5.6924002187e-17    -2.7183148426e-01  -3.7066364514e-01  -6.4547298713e-17    -2.7183148426e-01   1.8982008348e-18   3.7066364514e-01     5.8117834175e-02  -1.2372462030e-16  -4.2351647363e-22    -5.0563997810e-02   1.9733750089e-18  -1.1575654797e-17   	 # displaced atom 9, coord 1 
 -2.9264988328e-19   4.0066182461e-02   1.2099865652e-18     8.0298723400e-19  -8.9647791805e-02  -1.0130514049e-18     3.3881317890e-21  -4.6984173605e-01   1.0996181721e-17    -7.2082503811e-19  -8.9647791805e-02   1.6762782026e-18     7.2082503811e-19  -8.9647791805e-02  -1.6762782026e-18     8.9429738571e-18  -4.6984173605e-01  -3.3881317890e-21    -8.0298723400e-19  -8.9647791805e-02   1.0130514049e-18     6.4162745755e-20   4.0066182461e-02   4.1335207826e-19    -1.4636729329e-18   2.2377026547e+00   8.7251169831e-17     1.8982008348e-18  -2.7183148426e-01  -3.7066364514e-01    -1.2372462030e-16   5.8117834175e-02   4.2351647363e-22     3.7066364514e-01  -2.7183148426e-01  -7.2726248851e-18    -3.7066364514e-01  -2.7183148426e-01  -1.8982008348e-18    -1.0791813847e-16   5.8117834175e-02   6.3527471044e-22     7.2726248851e-18  -2.7183148426e-01   3.7066364514e-01    -1.6623021590e-20  -5.0563997810e-02  -1.3955926597e-18   	 # displaced atom 9, coord 2 
 -0.0000000000e+00   5.5549479472e-19   4.0066182461e-02     8.0967085335e-18   3.6447827720e-18  -8.9647791805e-02    -1.0130514049e-18   8.0298723400e-19  -8.9647791805e-02    -3.3881317890e-21   8.9429738571e-18  -4.6984173605e-01    -3.3881317890e-21  -8.9429738571e-18  -4.6984173605e-01    -2.6224140047e-18  -8.5452918884e-18  -8.9647791805e-02     8.0967085335e-18  -3.6447827720e-18  -8.9647791805e-02     0.0000000000e+00   6.4395679815e-19   4.0066182461e-02    -6.7762635780e-21  -8.0375803398e-16   2.2377026547e+00     6.4547298713e-17  -3.7066364514e-01  -2.7183148426e-01    -3.7066364514e-01  -5.6924002187e-17  -2.7183148426e-01     4.2351647363e-22   1.2372462030e-16   5.8117834175e-02     6.3527471044e-22   1.0791813847e-16   5.8117834175e-02     3.7066364514e-01  -6.4547298713e-17  -2.7183148426e-01     5.6924002187e-17   3.7066364514e-01  -2.7183148426e-01     0.0000000000e+00   1.9615588993e-17  -5.0563997810e-02   	 # displaced atom 9, coord 3 
