 4.59732E-01 -5.99520E-13  1.02813E-13 
-2.59971E-13  3.23399E-01  9.98758E-14 
-2.24721E-13  3.99680E-13  6.48427E-01 
-2.29867E-01 -8.47321E-02 -3.52503E-14 
-7.33990E-02 -1.61698E-01 -6.24224E-14 
-1.13388E-12  1.99840E-13 -3.24215E-01 
-2.29867E-01  8.47321E-02 -3.58378E-13 
 7.33990E-02 -1.61698E-01 -1.02813E-13 
 3.01830E-13  5.99520E-13 -3.24215E-01 
